=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-9-20_23-13-1
====================================================================================
23:13:1 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
23:13:1 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
23:13:1 | Building Sets Loaded: 0
23:14:50 | Player "BeefySTi" (steamId=76561198095923512) connected to server!
23:14:57 | Player "BeefySTi" (steamId=76561198095923512) connected to server!
23:16:0 | Player "BeefySTi" (steamId=76561198095923512) disconnected from server.
23:17:50 | Player "BeefySTi" (steamId=76561198095923512) connected to server!
23:17:58 | Player "BeefySTi" (steamId=76561198095923512) connected to server!
23:34:16 | Player "Chris38108" (steamId=76561198418287814) connected to server!
23:34:27 | Player "Chris38108" (steamId=76561198418287814) connected to server!
23:36:41 | Player "Chris38108" (steamId=76561198418287814) disconnected from server.
23:37:11 | Player "Chris38108" (steamId=76561198418287814) connected to server!
23:37:17 | Player "Chris38108" (steamId=76561198418287814) connected to server!
23:40:4 | Player "Chris38108" (steamId=76561198418287814) disconnected from server.
23:40:7 | Player "Chris38108" (steamId=76561198418287814) disconnected from server.
23:43:0 | Player "Chris38108" (steamId=76561198418287814) connected to server!
23:43:6 | Player "Chris38108" (steamId=76561198418287814) connected to server!
23:46:26 | Player "ANCsemi" (steamId=76561198071929233) connected to server!
23:49:0 | Player "THE STITTIES" (steamId=76561199206265093) connected to server!
23:49:9 | Player "THE STITTIES" (steamId=76561199206265093) connected to server!
0:5:3 | Player "Chris38108" (steamId=76561198418287814) disconnected from server.
0:5:21 | Player "Chris38108" (steamId=76561198418287814) connected to server!
0:5:26 | Player "Chris38108" (steamId=76561198418287814) connected to server!
0:9:44 | Player "Frank" (steamId=76561199004385675) connected to server!
0:9:58 | Player "Frank" (steamId=76561199004385675) connected to server!
0:18:25 | Player "TrapCat" (steamId=76561198102166151) connected to server!
0:24:41 | Player "TrapCat" (steamId=76561198102166151) disconnected from server.
0:24:43 | Player "TrapCat" (steamId=76561198102166151) re-connected to server [canceledLogout]
0:25:40 | Player "BeefySTi" (steamId=76561198095923512) disconnected from server.
0:25:41 | Player "BeefySTi" (steamId=76561198095923512) disconnected from server.
0:26:36 | Player "THE STITTIES" (steamId=76561199206265093) disconnected from server.
0:29:43 | Player "Chris38108" (steamId=76561198418287814) disconnected from server.
0:29:44 | Player "Chris38108" (steamId=76561198418287814) disconnected from server.
0:30:7 | Player "Frank" (steamId=76561199004385675) disconnected from server.
0:30:7 | Player "TrapCat" (steamId=76561198102166151) disconnected from server.
0:30:7 | Player "ANCsemi" (steamId=76561198071929233) disconnected from server.
